timestamp,wallet,whale_score,category,market,slug,condition_id,market_id,side,phase,whale_entry_price,current_price,discount_pct,size,trade_value_usd,orderbook_depth_ratio,transaction_hash,cluster_trades_count,cluster_window_minutes
2025-12-22T00:35:14.031476,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Heat vs. Knicks,nba-mia-nyk-2025-12-21,0x33ced39eec0e202f1ac24aed113b53f0857e8285334f06245c5871a90785f0f3,0x33ced39eec0e202f1ac24aed113b53f0857e8285334f06245c5871a90785f0f3,SELL,,0.42,0.415,0.011904761904761916,2967,1246.1399999999999,5.0,0xe05585d4ac7f1c62660d3c3cb2426a4de548271b2a26e8c820cab901ba5b76cd,1,0
2025-12-22T00:45:14.615167,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Will Trump release the Epstein files by December 19?,will-trump-release-the-epstein-files-by-december-19-771,0xac9c6628a5398bb2a06f566854270a9fbc7f2badec4329d3b5fdc1407291c35b,0xac9c6628a5398bb2a06f566854270a9fbc7f2badec4329d3b5fdc1407291c35b,SELL,,0.997,0.9975,-0.000501504513540678,5000,4985.0,5.0,0x1f5689b5310f0f6100a1a1348d1fc46d3a60f32f7894fa7ecc58068738460120,1,0
2025-12-22T01:05:16.542663,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Raptors vs. Nets: 1H Moneyline,nba-tor-bkn-2025-12-21-1h-moneyline,0x0ffffc18501f37a25f07d3bd5c60cb1f28b0772dac87400d595a2d5ce87930cf,0x0ffffc18501f37a25f07d3bd5c60cb1f28b0772dac87400d595a2d5ce87930cf,BUY,,0.98,0.995,0.015075376884422124,500,490.0,5.0,0xdbdad4bf1dd17d885d08788fa427fb7c631010c3bd2d25496eeab2c1e5712426,1,0
2025-12-22T01:19:18.271659,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Spread: Broncos (-3.5),nfl-jax-den-2025-12-21-spread-home-3pt5,0xe58ab3588dc5bd9176230e5b5481bfbbb21398e2cd324c01144e12160b811ca6,0xe58ab3588dc5bd9176230e5b5481bfbbb21398e2cd324c01144e12160b811ca6,BUY,,0.999,0.9995,0.0005002501250625872,514.99,514.47501,5.0,0x11b739971ef922a395e99b29bdf9b0995b9e035ff8a64e54654e7f8aef8f372c,1,0
2025-12-22T01:23:16.786293,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Steelers vs. Lions: O/U 51.5,nfl-pit-det-2025-12-21-total-51pt5,0xd2d8bfbe29e13b13c9beb1c9f51691c6754c73730bfaa7127365356b1d28c1f0,0xd2d8bfbe29e13b13c9beb1c9f51691c6754c73730bfaa7127365356b1d28c1f0,BUY,,0.99,0.995,0.005025125628140708,200,198.0,5.0,0x9fd1afc7526c05d63c505cd9709278ed9786b6b87d05d12a0498b127345c60d9,1,0
2025-12-22T01:23:18.330598,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Steelers vs. Lions: O/U 50.5,nfl-pit-det-2025-12-21-total-50pt5,0x81191be936bcbcb6d10be9c9c129d311fda61ac8816c6ad19117c344e3201d5d,0x81191be936bcbcb6d10be9c9c129d311fda61ac8816c6ad19117c344e3201d5d,BUY,,0.99,0.995,0.005025125628140708,200,198.0,5.0,0xedbf1cd23f4c057416ae54d03ab0acf4288f2d6037c50561a609a8be1a478a74,1,0
2025-12-22T01:39:16.136348,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Steelers vs. Lions,nfl-pit-det-2025-12-21,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,SELL,,0.76,0.685,0.09868421052631574,660.68,502.11679999999996,5.0,0x0c8b0546c45dd1ecab78d797d5bee10bbddcaebb6c9ab9acea2fda3646ea4a49,1,0
2025-12-22T01:39:16.867325,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Steelers vs. Lions,nfl-pit-det-2025-12-21,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,BUY,,0.24,0.31,0.22580645161290325,2356,565.4399999999999,5.0,0xf998b87db6c3dcbb3deadec56e26719e32ec9e8e2e186d0bcd5a676c897ee760,1,0
2025-12-22T01:41:19.249065,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Heat vs. Knicks,nba-mia-nyk-2025-12-21,0x33ced39eec0e202f1ac24aed113b53f0857e8285334f06245c5871a90785f0f3,0x33ced39eec0e202f1ac24aed113b53f0857e8285334f06245c5871a90785f0f3,SELL,,0.71,0.715,-0.007042253521126767,1000,710.0,5.0,0x4b8785681b43424d904303ac348aa136df06d6b87208f0ab670a498cc8203b13,1,0
2025-12-22T01:47:14.224817,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Steelers vs. Lions,nfl-pit-det-2025-12-21,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,BUY,,0.49,0.575,0.1478260869565217,2004,981.96,5.0,0x7f2e288c3999c6cde8566786ddec8ae99c9cc9e2c3db190d89755db2cadcabfa,1,0
2025-12-22T01:47:14.750137,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Steelers vs. Lions,nfl-pit-det-2025-12-21,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,0x913b67f7c8b370247f1370cde82e3fd661a5449f2573ba271bce95d47c442784,SELL,,0.51,0.425,0.1666666666666667,3006,1533.06,5.0,0x134ee6b17c626cd950859ff7c87c5cdfc38aa7d510a20a236d1397985a5479cd,1,0
2025-12-22T01:49:17.739537,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Bucks vs. Timberwolves,nba-mil-min-2025-12-21,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,BUY,,0.45,0.45,0.0,2030,913.5,5.0,0xddb79c41070092dd686cd85ace450ddfb909d3c96906e0d7b5b3cc5bf828ebde,1,0
2025-12-22T01:49:18.219912,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Bucks vs. Timberwolves,nba-mil-min-2025-12-21,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,SELL,,0.5535800328407225,0.55,0.0064670555806563175,3045,1685.6512000000002,5.0,0x6dcf43b410b81abbb06fa65be78380da0d67ab7a7a0982b3de3ef167e2f1af30,1,0
2025-12-22T01:55:15.613796,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Spurs vs. Wizards,nba-sas-was-2025-12-21,0x70eac4e2b255c1ea7a8f4924b9b7c86ce24f38ce948a9f9f6343c141d9cbb2f6,0x70eac4e2b255c1ea7a8f4924b9b7c86ce24f38ce948a9f9f6343c141d9cbb2f6,BUY,,0.92,0.94,0.021276595744680753,2824,2598.08,5.0,0x095d76def49b7c93a911fc3b90da4a22920fb9966a4a7ca079290a4c7144635a,1,0
2025-12-22T01:57:15.060596,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Raptors vs. Nets,nba-tor-bkn-2025-12-21,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,BUY,,0.63,0.635,0.007874015748031503,255.27,160.8201,5.0,0xe0925e533db8a33a61b7723a6c23a65228d88b5cc271c78611981bb2b74e26ca,1,0
2025-12-22T01:57:15.971759,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Raptors vs. Nets,nba-tor-bkn-2025-12-21,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,SELL,,0.37181971072990244,0.365,0.018341444880678823,2973,1105.42,5.0,0x2bab41f7491e79dade34b3f383e5a3f79ecfbaf1d8a5a306093efc0b11329047,1,0
2025-12-22T02:03:15.043614,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Raptors vs. Nets,nba-tor-bkn-2025-12-21,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,0x92f7b97220f6ba349492478a20bf366da516fd80504dcb632a668748d9c11047,SELL,,0.5,0.415,0.17000000000000004,3000,1500.0,5.0,0xacafa6bf3abf6e1000dbae30603afd3d1d268fa72ec8bd3b11fbbe369793bf5c,1,0
2025-12-22T02:13:22.078403,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,1H Spread: Spurs (-9.5),nba-sas-was-2025-12-21-1h-spread-away-9pt5,0x8183b9c32986f6a726fa8500239c3ef605c04214f31b22f5e0db29271a46e2a5,0x8183b9c32986f6a726fa8500239c3ef605c04214f31b22f5e0db29271a46e2a5,BUY,,0.99,0.995,0.005025125628140708,200,198.0,5.0,0xa003652004752860974f48c71e410e876624103f5c13bdef36f7b553d77b3878,1,0
2025-12-22T02:23:18.484951,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Raptors vs. Nets: O/U 224.5,nba-tor-bkn-2025-12-21-total-224pt5,0xcbf10bc06cbcb828f4f381dcc99b3e6b3d0a649227c0a4bcbb9922dd8f246e6a,0xcbf10bc06cbcb828f4f381dcc99b3e6b3d0a649227c0a4bcbb9922dd8f246e6a,BUY,,0.999,0.9995,0.0005002501250625872,464.99,464.52501,5.0,0xa2d62fe0aae3ae7e3ce4e614bac14ec10182fd49d2dd6b2679d31cf5c67fd389,1,0
2025-12-22T02:25:15.544634,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Avalanche vs. Wild: O/U 5.5,nhl-col-min-2025-12-21-total-5pt5,0x450b960d66e2b114a898d595881656b0acde0bb7c0361b16b47b859ca5908b99,0x450b960d66e2b114a898d595881656b0acde0bb7c0361b16b47b859ca5908b99,SELL,,0.48,0.435,0.09374999999999997,337.99,162.2352,5.0,0x1974094f3d98f7b2301bfc5151a0e508d39cab46656a15ba3a3f6d2042c4ac6f,1,0
2025-12-22T02:27:15.193546,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Patriots vs. Ravens,nfl-ne-bal-2025-12-21,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,BUY,,0.73,0.735,0.00680272108843538,987.17,720.6341,5.0,0xafce8b914f7314b0889312fcaaad4bf050939a91cf379cfdf8519c4acc36be33,1,0
2025-12-22T02:35:14.578682,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Bucks vs. Timberwolves,nba-mil-min-2025-12-21,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,0xf8d7c5239870557ee6c40bc0b9ad9d906432e9978ee59c6eb0ee0f73c587d255,BUY,,0.4,0.445,0.10112359550561795,936,374.40000000000003,5.0,0xe5da0c0f893744e3b875b25d9cfcd9c9cef900381ea5aeddb07a27645b4375d0,1,0
2025-12-22T02:35:18.040004,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Spread: Ravens (-3.5),nfl-ne-bal-2025-12-21-spread-home-3pt5,0x53a21ee0dd4ccda4d628ef4fdac657bd33d9cf3fccb49ad846f344ab156a319e,0x53a21ee0dd4ccda4d628ef4fdac657bd33d9cf3fccb49ad846f344ab156a319e,BUY,,0.52,0.54,0.03703703703703707,498,258.96000000000004,5.0,0xaf47498458643b20f14659cc74abffcbfc5922340417a1b004c88714e33cc0aa,1,0
2025-12-22T02:37:17.263376,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Norfolk State Spartans vs. UTEP Miners,cbb-norfst-utep-2025-12-21,0xd0496afeb6a897e5cc03bf137686d6a6b0ea5407fa2defe26df2b77c2d7b9227,0xd0496afeb6a897e5cc03bf137686d6a6b0ea5407fa2defe26df2b77c2d7b9227,BUY,,0.78,0.795,0.018867924528301903,295,230.1,5.0,0x6e0d75ed3b1a1887f618dc66988b001f589038da578b5bba926005ea026c4cdd,1,0
2025-12-22T03:03:16.709359,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Idaho Vandals vs. Cal Poly Mustangs,cbb-idaho-calpol-2025-12-21,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,BUY,,0.8794428044280442,0.9395,0.06392463605317272,460.7,405.1593,5.0,0x681453de19fbfc6d2b07a76f9b575deea2b2a3af64eb38a4a3dbdcc25a21e786,1,0
2025-12-22T03:17:14.653492,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Idaho Vandals vs. Cal Poly Mustangs,cbb-idaho-calpol-2025-12-21,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,SELL,,0.5138356164383562,0.431,0.16121034390829117,730,375.1,5.0,0x74cc02ce7314a2b4ccbf164afc2cd596369738808beb3844b67540f083bc51b6,1,0
2025-12-22T03:19:14.217108,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Idaho Vandals vs. Cal Poly Mustangs,cbb-idaho-calpol-2025-12-21,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,0x3cecf352931cbd5945c2a44cb7aabfb9a59e22f5e8b2fb7d2e9b996f020931c2,BUY,,0.5565326592517694,0.6555,0.15097992486381473,494.5,275.2054,5.0,0xdc0f281b07ecbb1b4fa9e91b55af3a6f298660b9de95cbc38fcf18b3ff1e5edf,1,0
2025-12-22T03:55:19.798525,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Spread: Canadiens (-1.5),nhl-mon-pit-2025-12-21-spread-away-1pt5,0x615613999c74ae493190cb36c80b5fe3048eff33c3853fb932389e33a06b1e43,0x615613999c74ae493190cb36c80b5fe3048eff33c3853fb932389e33a06b1e43,BUY,,0.999,0.9995,0.0005002501250625872,514.99,514.47501,5.0,0x4b0ffa63ab75062477d59ba8bf55ac19fe7a3d8c1a6ea429396fedbac08f9d52,1,0
2025-12-22T04:27:15.699938,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Patriots vs. Ravens,nfl-ne-bal-2025-12-21,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,SELL,,0.43,0.425,0.011627906976744196,1187.48,510.6164,5.0,0xb9e82653ade2e6b72fc8b00138cff3e49683e8ed52d8b4b2fc7a2f7466a3833c,1,0
2025-12-22T04:41:17.856621,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Spread: Rockets (-12.5),nba-hou-sac-2025-12-21-spread-away-12pt5,0x2076520b2e1f2056c0379051b8ad6759eba1690abda09ce768358881ecf6dff7,0x2076520b2e1f2056c0379051b8ad6759eba1690abda09ce768358881ecf6dff7,BUY,,0.49,0.505,0.02970297029702973,501,245.49,5.0,0xb095fad1e3c25f7b0c6cd512f489c45a35e92a3ea13ea069d6b95178d8507c8b,1,0
2025-12-22T05:05:17.144838,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Rockets vs. Kings,nba-hou-sac-2025-12-21,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,BUY,,0.89,0.905,0.01657458563535913,1208.78,1075.8142,5.0,0x6a6c10c0188ddbfbf1484048f22156f4781480a99c2154602a7d608518ac7506,1,0
2025-12-22T05:17:17.749160,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Patriots vs. Ravens,nfl-ne-bal-2025-12-21,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,0x780408b161c548a5c66166ceda66e0d287ef60c2725c36acaeb0cb2bee1b3720,BUY,,0.72,0.725,0.006896551724137937,325.93,234.6696,5.0,0x7065ddaa10c35b131c370370a8cb829a673f96870e5ae69a42e0df1aa423d5cf,1,0
2025-12-22T06:09:19.342077,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Rockets vs. Kings,nba-hou-sac-2025-12-21,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,BUY,,0.19,0.23,0.1739130434782609,2560,486.4,5.0,0xdaa5b30bf517bec9cb1e86ae50fd88151075047c91eb23ca002176f15db8734d,1,0
2025-12-22T06:09:19.982889,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Rockets vs. Kings,nba-hou-sac-2025-12-21,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,0x350af0373772d85da17b89c11d4dc206af9ad8e65ca709d963d96572489cd91f,SELL,,0.81,0.77,0.049382716049382755,3765,3049.65,5.0,0xde9c5481d2262eee8be7954e1f5f6869f581cc4467f86e4a623f53c1bb5ef53e,1,0
2025-12-22T06:27:20.579798,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0.9564217172915022,us-current-affairs,Rockets vs. Kings: O/U 226.5,nba-hou-sac-2025-12-21-total-226pt5,0xb460a6685f655830ff0d0817961e2c566796f7bd480a7c7073fb6dd2d1f31f23,0xb460a6685f655830ff0d0817961e2c566796f7bd480a7c7073fb6dd2d1f31f23,BUY,,0.9561971830985916,0.995,0.03899780593106373,355,339.45,5.0,0xf0d3978a5921f0a93f5af241ab5bfe198ba926f0d50837bb6c78b112fd21e08f,1,0
2025-12-22T07:55:25.276959,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Texans vs. Chargers: O/U 39.5,nfl-hou-lac-2025-12-27-total-39pt5,0x6bf0992b8ad9180dbb63c6c1f3534ee9899638b70bc758036df9476d99999f5a,0x6bf0992b8ad9180dbb63c6c1f3534ee9899638b70bc758036df9476d99999f5a,BUY,,0.47,0.495,0.05050505050505055,361,169.67,5.0,0xe630c5e505ac46f99de3fb961598e84a2fb7be4fae47ba95bfce74843e720207,1,0
2025-12-22T08:23:18.214143,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,LoL: Oh My God vs JD Gaming - Game 1 Winner,lol-omg-jdg-2025-12-22-game1,0xbbb628aa6f684ced902c52b2f0ff2ffc8719869d0ee4b00ec972cc7c0b22ef67,0xbbb628aa6f684ced902c52b2f0ff2ffc8719869d0ee4b00ec972cc7c0b22ef67,BUY,,0.54,0.56,0.03571428571428574,496.5,268.11,5.0,0xed04bbcad48d483a520796ba22f593232cc2155b7e0f5dad21c203f4734fc25b,1,0
2025-12-22T08:29:17.004850,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,LoL: Oh My God vs JD Gaming - Game 1 Winner,lol-omg-jdg-2025-12-22-game1,0xbbb628aa6f684ced902c52b2f0ff2ffc8719869d0ee4b00ec972cc7c0b22ef67,0xbbb628aa6f684ced902c52b2f0ff2ffc8719869d0ee4b00ec972cc7c0b22ef67,SELL,,0.51,0.515,-0.00980392156862746,314.99,160.6449,5.0,0xb23a3e2cf9b1694cb17e9caed0dc37911e02c14c507c65994e552fe9d93abb74,1,0
2025-12-22T08:33:20.925523,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,LoL: Oh My God vs JD Gaming (BO3),lol-omg-jdg-2025-12-22,0xab29bfbc82f4c4b9e5985b03a0d22046fee0118c1528f00ca80f3838b95cf54a,0xab29bfbc82f4c4b9e5985b03a0d22046fee0118c1528f00ca80f3838b95cf54a,BUY,,0.6,0.69,0.13043478260869562,494.5,296.7,5.0,0x2d7e238d2c8d4d45a5f0054ca7aca2291eea524770a4ae06cef9167ca2dbd0d2,1,0
2025-12-22T09:21:25.093485,0x507e52ef684ca2dd91f90a9d26d149dd3288beae,0.8546792944041304,us-current-affairs,Will En Avant Guingamp win on 2026-01-03?,fr2-gui-usb-2026-01-03-gui,0xd80defd468ed3bcaa1356fe9f9c99fb1a1f33076c4d3492bf2dfa28690d2fe1f,0xd80defd468ed3bcaa1356fe9f9c99fb1a1f33076c4d3492bf2dfa28690d2fe1f,BUY,,0.52,0.53,0.018867924528301903,443,230.36,5.0,0x473d75830f6bae23aab20e47d555d57a6b2c37289fe324f229bd1fd122e8798d,1,0
